# Generated test vector for ALU-32-BIT.
# These tests were generated by a computer program to include both exhaustive edge case tests and random tests.
A[32] B[32] Op[4] Sa[5] C[32] V
654642518 -1158617980 0 4 196021832 0
923877674 -1804056191 3 25 1 0
-51542362 -1442983486 13 15 -387907584 0
1872500757 -1156430448 4 20 1 0
-1644349022 2105129951 5 9 0 0
794175955 -1988465900 0 11 1126221 0
2019255814 -176229938 13 19 -1905262592 0
1118166175 -188236513 9 4 1082498079 0
-416819808 -1135470075 6 1 1534447525 0
-18707945 2069871085 13 29 -1610612736 0
1046709930 -2014636395 4 6 1 0
-1762603297 -667814629 10 10 1864549370 1
-474220177 -1306591786 11 21 -1780811963 0
-1377099238 -247257610 9 23 -1589436398 0
1740141814 510737696 8 25 2147057142 0
2146592727 -124261358 6 26 -2023388219 0
-1989095884 -1051361768 1 26 -16 0
2137245221 -477972842 0 20 3640 0
1604222563 577367551 4 12 1 0
2093962932 296540121 1 26 4 0
275998542 549209762 5 8 0 0
-696452299 2000913884 9 4 1447067924 0
-2088833421 -1580095337 5 25 0 0
1815419177 1890713592 7 10 -2092302330 0
-112155063 2092345687 7 12 34164896 0
-820462969 167376319 2 21 1 0
2070145386 -1846652957 10 26 223492429 0
2115657172 -982456712 6 6 -1150633044 0
-317651982 -1853466894 0 27 18 0
-1317483432 -1286781703 12 30 1073741824 0
973398941 384346107 9 3 302031769 0
1413390994 1785522853 12 25 1241513984 0
223174422 1919723814 8 13 2137915190 0
377186702 1875070159 3 2 1 0
-1923185292 -1061559232 5 18 0 0
466259414 194622280 11 24 660881694 0
-402524583 1235480012 10 8 832955429 0
237544438 995259797 15 21 -757715359 0
-1420782353 670903794 1 9 1310358 0
-351489520 1369851264 9 25 1090781184 0
-1460852216 1743382777 6 31 -821771535 0
-2070516226 -1206967255 5 10 0 0
1941863414 983128431 8 28 2076146687 0
-2014706699 -1536560708 3 28 0 0
1557879652 1864525199 0 29 3 0
1435679409 1771782413 4 13 1 0
553935295 -2138297947 4 21 1 0
-516581749 -183145640 7 17 181010468 0
774604506 970658117 1 2 242664529 0
566741176 -131578155 13 7 337865344 0
306716802 -1201833492 5 26 0 0
1501872862 -1718195164 13 6 1704659200 0
783649710 -1379996011 10 1 -596346301 0
2091334539 1145288224 0 30 1 0
-1072428037 -547635688 4 15 1 0
-1784889161 -1317590232 9 17 -1860960224 0
1291165858 -1091654987 13 2 -71652652 0
-1539045761 -610294266 7 14 2120064 0
-642611394 90751455 13 3 726011640 0
375394746 1220332604 1 3 152541575 0
1740881713 -1317700844 0 5 93039576 0
-1447663498 -1803626837 14 14 355963339 0
1853777207 -974030413 6 11 -1416684412 0
797520182 619096623 0 29 1 0
-1029425927 -611396061 0 25 109 0
-1079021768 -1434984662 4 30 1 0
1764382174 -1007229235 12 23 1719664640 0
1265251954 -1269725588 9 14 4195936 0
-1379371918 1583855884 0 15 48335 0
545483702 -2094317775 8 23 -1549041737 0
704238298 -24171735 5 19 0 0
1030824721 -942955910 1 10 -920856 0
430977628 -1474123813 10 15 -1043146185 0
1814013820 -820645401 1 21 -392 0
116071279 1063706983 12 20 376438784 0
-514781923 -149147704 9 23 -519041784 0
-1099099660 -1279419007 15 11 180319347 0
913311023 683137670 14 4 230173353 0
-1078382057 612110029 9 3 607650309 0
1147802526 -1804064675 14 23 -1343100095 1
795808344 295674881 14 7 500133463 0
1059502404 287432075 4 26 1 0
-498587672 -353016119 8 23 -352491543 0
1621219311 55962971 9 9 116043 0
-166983689 691223480 2 3 1 0
276032501 899355970 12 6 1724207232 0
136105751 -1202368115 10 2 -1066262364 0
-795498813 1375075012 10 7 579576199 0
67743927 -1362579094 4 4 1 0
-1269194689 699453834 15 9 -1968648523 0
-1922059938 -920314129 7 6 848314368 0
766946460 2123349867 0 0 2123349867 0
-1754244418 1789107710 10 30 34863292 0
42747977 -2061666462 0 17 17038 0
-789968190 -132520727 9 20 -804781888 0
1505875936 -670618096 8 15 -641204240 0
-556259296 -660133986 12 13 -453787648 0
2136969124 1745544274 15 7 391424850 0
2106729630 1528984800 1 6 23890387 0
-438064396 1518432364 2 25 1 0
-1869853728 1589336946 12 10 -311572480 0
-341877537 989081254 9 18 714345606 0
-517091367 2117084721 6 5 -1625429528 0
2087573417 1580644946 14 25 506928471 0
-372874649 578364456 11 9 205489807 0
1007423755 1552644068 12 21 -58720256 0
-1830335228 1832966867 12 18 1800142848 0
2068439939 2036545635 13 11 432216064 0
-2051217750 1181693536 11 15 -869524214 0
-1542435293 -1937670389 0 26 35 0
-146801668 1590984008 13 30 0 0
-23809824 176001516 6 11 -186048244 0
1707878909 -152675027 5 3 0 0
-991936362 -1280527644 14 20 288591282 0
-103598797 -379267064 15 21 275668267 0
668344562 -2069991375 13 3 619938184 0
517222221 1416933932 9 9 341058060 0
-1266236894 -160455339 2 29 1 0
-2030444849 302261449 9 6 33555657 0
472842612 -1437208489 14 23 1910051101 0
85542097 2028692347 0 2 507173086 0
1555583181 -1655005822 15 19 -1084378293 1
206197772 -2058205793 11 9 -1852008021 0
774790587 1560637097 9 2 201608361 0
-1811493894 477924102 4 31 1 0
-1941996093 -1475744703 8 2 -1405092413 0
-1984268310 1036622385 13 7 -456320896 0
1040981258 -1882215547 3 1 1 0
57397856 1542339228 3 29 1 0
-1030941266 -1854288778 6 9 1408555480 0
2118891036 1666652632 14 4 452238404 0
1086016159 1889059690 8 25 1891355647 0
416806101 -1150692521 5 9 0 0
990926346 -1745610032 2 13 0 0
-1740287772 511502230 4 21 1 0
601615426 80955635 13 5 -1704386976 0
-202626142 938122406 13 16 -1666842624 0
1404447165 -1625584475 12 27 671088640 0
-419345228 -412287408 4 6 1 0
861482461 -1619398691 11 24 -757916230 0
1115969142 2010035027 13 19 -1701314560 0
-955893414 74889809 7 23 948520100 0
-538111544 -2057958923 7 25 536929794 0
-840531674 -1624318786 7 10 537993793 0
-1105884053 2067988066 10 20 962104013 0
1547005291 1166417402 7 0 -1572306428 0
-88394288 1919026920 10 18 1830632632 0
-44584369 -1934091218 0 16 36024 0
2103417915 -1383031835 12 28 1342177280 0
1553303792 1869269837 3 6 1 0
-721734815 -1373100971 10 9 -2094835786 0
620049242 -2076413788 14 31 -1598504266 1
1942206124 -1249937434 15 1 -1102823738 1
-1067670997 250036970 1 26 3 0
1784458423 -1462753043 7 12 354636544 0
-75133505 1845608304 0 6 28837629 0
-808506333 -500293069 9 15 -1039261661 0
1090027373 -1236915574 4 15 1 0
-618809790 -1424566727 2 0 1 0
1655801074 -1076190091 5 17 0 0
1477815443 -512519841 12 18 1165754368 0
-1072269162 1782480576 3 13 0 0
983702630 -2011961924 9 26 134349860 0
-1218584438 1778758790 0 27 13 0
400444676 -1163448594 2 31 0 0
2008768577 -594739201 6 13 -1422417986 0
-1331330443 1104564905 7 5 235416834 0
909518450 -1353322353 3 19 1 0
-1639355072 1558577499 7 18 554734244 0
421742278 -1695554318 3 4 1 0
70576661 1271366950 14 6 -1200790289 0
811462612 1306507871 11 4 2117970483 0
1604326865 50672656 3 24 1 0
-624619918 -458200708 7 27 17469569 0
259129568 1157613027 6 11 1267582211 0
-855518440 902924656 11 10 47406216 0
1269771110 -251331620 8 23 -72352770 0
-639527361 1731083039 4 24 1 0
896379511 60394907 8 26 939372543 0
-1449652466 840148263 0 28 3 0
1773286457 470403078 6 21 1975254079 0
1510995059 324004838 4 7 1 0
-1345357515 920039465 0 21 438 0
-1914744337 -1411896068 0 14 175968 0
1190704193 1201632073 1 28 4 0
-2028297932 1388674955 6 3 -706748737 0
4036935 -297632093 0 20 3812 0
-1400661253 2065268083 11 26 664606830 0
322701652 227311198 13 23 788529152 0
-1488125439 48534243 14 12 -1536659682 0
-1529219668 -632135673 9 5 -2142216188 0
-696344184 1735748166 0 5 54242130 0
-2121666697 -1482414749 0 16 42916 0
-11131360 1571906750 0 27 11 0
1593057176 -681103357 7 3 537444452 0
721923582 1538289754 13 12 117809152 0
216875897 1313497319 12 24 -419430400 0
412409945 656109266 4 14 1 0
2081050602 1341152120 14 4 739898482 0
-1229060715 945626290 4 1 1 0
-209921719 -734954781 13 30 -1073741824 0
-112911466 -95360866 9 15 -130021226 0
-1078241738 -1167088392 14 3 88846654 0
-294491413 288938494 5 5 0 0
1394347479 144074774 14 15 1250272705 0
-512990148 -525398208 8 30 -504402052 0
1034415498 -86869840 1 25 -3 0
1919489573 2122764718 2 31 0 0
1253611569 -1944186499 9 25 135794737 0
1499797041 -1512854769 11 11 -13057728 0
1023819324 1215216584 4 3 1 0
100068702 679342861 13 17 -434503680 0
-1257746436 -1367499896 7 12 1082269699 0
-1671299696 1336412976 7 9 538312783 0
-730556851 161188915 5 1 0 0
1362015102 981016643 4 4 1 0
90718525 -594561608 12 23 -603979776 0
-1630958997 1533619101 10 9 -97339896 0
-658638905 2099297566 3 16 0 0
320475708 464554417 1 23 55 0
-1294661733 -380340641 13 7 -1438961792 0
1725852578 653137422 7 7 -1727954863 0
-866362982 1668989338 15 2 1759614976 1
1674625940 -1656554537 11 13 18071403 0
-957798166 684412855 12 12 -1258590208 0
318899414 -368840555 3 7 1 0
-2084074188 -950686916 6 21 1150428680 0
28978813 -674070358 5 25 0 0
-1868604817 -1776735205 4 16 1 0
-1141382211 231303672 8 12 -1073746947 0
1347673042 1052647720 15 10 295025322 0
-1917380033 902980402 12 24 838860800 0
1181090986 885747574 11 10 2066838560 0
1770466665 1283879019 12 19 -2091384832 0
-731090778 1364361834 6 22 -2059472180 0
1147678543 1310040175 5 26 0 0
1932881117 -2039003730 13 25 1543503872 0
-917208007 -501075590 6 20 729199939 0
-1541249785 585253807 4 26 1 0
950591928 -744558493 6 25 -348778021 0
996878435 -389831816 5 31 0 0
-398059292 853335355 0 30 0 0
89552106 -457989032 6 30 -505032526 0
1470544838 240398646 13 3 1923189168 0
1358220205 -49505043 7 9 33759250 0
-132692149 488316406 5 2 0 0
805646728 -338254090 10 1 467392638 0
1159357176 118390302 12 3 947122416 0
885127296 2122374416 7 11 -2126642577 0
1086086078 1578305883 4 0 1 0
1568232818 -1116223842 8 9 -41953282 0
2012389486 253453488 13 29 0 0
201765036 1340401600 2 22 0 0
-1687749683 -160720056 9 11 -1839031480 0
488261958 -184795765 0 22 979 0
286133224 -1231134735 10 21 -945001511 0
329749794 115067615 3 3 1 0
1595374823 -35778894 9 7 1561726114 0
1240486049 -2140003558 4 31 1 0
1412192526 1862553625 7 15 -2133612832 0
2045033819 -1489118212 2 28 0 0
-1834677712 -1501796817 5 17 0 0
1422444305 -1341961396 11 14 80482909 0
-742925004 674004197 6 22 -73686575 0
164283913 1420967814 6 28 1568209295 0
1377611816 1825979098 8 26 2128526074 0
-1819894108 1840828988 9 2 25203236 0
-1138482269 167160652 10 28 -971321617 0
-995898000 -426459533 0 15 118057 0
2127614308 -707078577 3 17 1 0
875970751 437784772 4 12 1 0
805961564 667014323 6 27 398994415 0
-511755942 -1736653771 13 20 1129316352 0
-587428598 -997270475 2 11 1 0
-563930373 -1234499662 0 4 191279227 0
14662345 -904857567 5 11 0 0
-1260869182 1165930876 0 1 582965438 0
318367127 300064407 13 31 -2147483648 0
-1021261679 -9296373 2 2 1 0
1624905094 -1305882779 14 18 -1364179423 1
-253933643 2097981230 1 1 1048990615 0
271603489 -1861528807 0 7 19011238 0
1151299923 -657711596 8 25 -589332649 0
375215813 389360071 7 30 -394100680 0
1550403838 886796009 3 16 1 0
-627584212 694114594 1 11 338923 0
-1057772688 -1094697333 5 28 0 0
-866720131 -680667526 5 21 0 0
-595724577 -1773832487 14 23 1178107910 0
884333814 177500425 9 26 9719808 0
-2120744088 -1969746149 6 4 184552563 0
1724410543 1389050905 12 27 -939524096 0
416967995 -508996108 5 14 0 0
-1610550974 -1187575115 5 4 0 0
1364458474 -1247181196 1 31 -1 0
1554734517 -1068003145 3 28 1 0
-697021696 -1883743550 8 27 -537109566 0
-782519880 -1656076925 14 21 873557045 0
207235971 2140660351 14 4 -1933424380 0
1468242030 -1513864554 2 9 0 0
1731291062 -940255903 15 2 -1623420331 1
1052666821 226597388 1 28 0 0
934024803 1736483171 6 20 1345107712 0
-232834483 783688149 15 1 -1016522632 0
130954798 256598342 5 21 0 0
763322669 969801287 3 25 1 0
134187078 1953915522 13 5 -1899212736 0
-1861108334 -2086911559 7 19 1818362436 0
-937761684 -551689531 5 28 0 0
793983876 954021085 10 18 1748004961 0
464547931 -1514708377 13 0 -1514708377 0
1635726298 -1219091773 13 24 -1023410176 0
-1707645561 1667220001 3 11 0 0
-1490774547 -2134567134 11 6 669625615 1
-1479390385 1947684090 13 13 -375439360 0
-195745006 -1379008937 0 18 11123 0
1422929892 -2001524839 1 1 -1000762420 0
913586432 -1688629301 2 17 0 0
895879292 1727758513 14 17 -831879221 0
24805841 1501316308 5 9 0 0
1244729544 596530893 0 27 4 0
-1141160646 1915001208 7 21 67117701 0
512762405 -1235264401 12 10 2104605696 0
-1620818010 -148826433 1 20 -142 0
-925741571 89749566 4 5 1 0
-380928800 -1759333152 11 15 -2140261952 0
1868800899 -1817096152 5 15 0 0
-1923237503 1360947081 13 29 536870912 0
1063734450 -301418580 13 27 1610612736 0
-30346866 -853051058 9 23 -870289138 0
1886666341 899301386 15 26 987364955 0
171781868 1757121554 4 28 1 0
-1735403000 -1471495422 4 1 1 0
1372280178 -985319283 14 8 -1937367835 1
-1306976873 -443377334 12 20 -1801453568 0
791563076 1701977380 7 29 -1870552933 0
2106171206 934685174 1 1 467342587 0
-325329704 -1920282521 7 3 308552448 0
358648964 -841980359 15 15 1200629323 0
687858900 276161251 9 24 7725248 0
244085303 -1407791889 7 31 1365311744 0
-51923461 384254283 13 11 973756416 0
-1229315966 -507192737 5 28 0 0
-512637443 72743159 0 2 18185789 0
-526084010 -677895058 4 12 1 0
-1111169827 985153267 6 31 -2021860818 0
98474011 -1525096711 10 17 -1426622700 0
-1212073975 -1353872538 9 29 -1488910336 0
1550518644 202401974 15 2 1348116670 0
495608540 -2092242841 9 4 17457220 0
1953554313 969046325 6 4 1303553724 0
-494712788 -302042942 2 17 1 0
1274537637 -674004726 1 3 -84250591 0
-1465338484 83357580 7 9 1392509043 0
1493611675 -404860730 10 20 1088750945 0
370130242 -288345688 11 27 81784554 0
322458711 59621177 4 11 1 0
1328765340 -441174763 0 21 1837 0
-86270110 1358133369 8 5 -84148357 0
-1038968097 -1009552595 1 9 -1971783 0
-1171059411 -173694823 4 12 1 0
-1420595588 1419312410 3 28 0 0
-1297466411 -972650310 13 15 1146945536 0
1390296559 1409653859 0 21 672 0
1298098100 468311440 15 26 829786660 0
1543516159 -1726287137 15 19 -1025164000 1
-1272182840 -768245489 15 0 -503937351 0
-1745369346 -160029737 9 17 -1770650922 0
-1223307496 -195828093 2 1 1 0
-688535642 -315966704 6 12 1004502198 0
29349142 -916387239 7 19 905978016 0
-452658544 -888674945 14 28 436016401 0
457574008 -1721879615 2 16 0 0
-422898131 -1653536472 1 15 -50462 0
1805969247 1992098975 1 17 15198 0
-920876634 1318144054 1 12 321812 0
-1534309075 -618383269 7 26 5472896 0
475401121 -580357418 12 25 -1409286144 0
-501051173 400122920 14 1 -901174093 0
1663375026 1471241127 15 18 192133899 0
-1553848988 -120964145 7 7 68534288 0
-336096289 772135558 7 26 268968992 0
1971997054 266279844 10 10 -2056690398 1
2065866858 1505349129 6 30 580611683 0
-1734192863 -1021449081 5 2 0 0
1170598 -1424767975 15 25 1425938573 0
2047117132 -2114188751 13 7 -33220480 0
-425704857 91316074 0 12 22293 0
-1026505757 827311604 6 28 -207682025 0
1993966979 -1154312343 3 0 1 0
-862537425 22991948 5 25 0 0
-2141199355 -1944294596 15 15 -196904759 0
-410668224 290876061 12 30 1073741824 0
1935233204 -96780447 7 9 75792394 0
-912046993 -442914533 2 9 1 0
352966148 -1759542705 15 0 2112508853 0
-1833545993 875337542 15 2 1586083761 1
-914764686 2015295592 13 29 0 0
965614690 441681838 3 29 1 0
-653197134 -2147431498 5 4 0 0
1948064251 396852518 0 11 193775 0
1152102906 138124740 12 31 0 0
1799258394 -111847186 1 18 -427 0
868177079 1052219553 14 8 -184042474 0
-493481983 590918674 6 8 -1045519341 0
-1989601778 -261245521 0 13 492397 0
623080924 -780531644 12 5 792791168 0
76712026 1043963724 15 24 -967251698 0
-869695765 -1148086093 11 14 -2017781858 0
1681021467 -1196454389 6 7 -593636336 0
-1245905276 755826055 14 25 -2001731331 0
1665944905 -1584348064 11 1 81596841 0
2004897601 1137956274 0 30 1 0
-1437328988 -1639811060 10 15 1217827248 1
668696772 -818217135 2 7 0 0
-1068032580 -422197328 5 4 0 0
-1145143898 630095340 0 18 2403 0
573185003 384486563 7 14 -921362412 0
-1257752616 -491016823 15 4 -766735793 0
1659266620 -1558499855 1 18 -5946 0
-1464955236 -352402521 13 16 -1012465664 0
-100898453 1907199943 10 1 1806301490 0
1613707762 -2101432492 7 7 490749961 0
-1729663446 652205964 14 5 1913097886 1
-1997090987 1506293931 12 7 -467905152 0
2098383119 -712362416 5 0 0 0
-529615904 478686139 7 5 51463172 0
1131705332 -379114805 8 27 -344491009 0
970351895 1118375626 12 30 -2147483648 0
-176562550 -1973116828 5 8 0 0
-691104045 929526809 4 0 1 0
-432961049 876686380 13 2 -788221776 0
-1176625868 -2057499068 13 12 -790347776 0
-753500448 1920687568 14 0 1620779280 1
54398056 -1527148299 5 27 0 0
1737801740 -35274559 13 28 268435456 0
-502529090 -553617689 7 26 15960064 0
823395228 -1388105736 5 17 0 0
1823421110 -966638572 10 5 856782538 0
-74418821 -503075150 9 19 -503307214 0
-1061238482 -1377936867 10 19 1855791947 1
-1304480715 -642711664 1 20 -613 0
187668555 1062087114 8 18 1064286667 0
-506630428 530300427 1 10 517871 0
1456764782 -1597228798 8 15 -153321618 0
-356817258 314318092 14 5 -671135350 0
-1228010815 -2007221079 12 25 1375731712 0
752440248 262547832 9 22 209715512 0
-660095651 1340885991 13 19 1597505536 0
-1410978044 117353043 7 30 1342263464 0
-31495378 557040612 14 4 -588535990 0
1181378870 -766791379 14 9 1948170249 0
1481048390 -1867925788 8 29 -655378458 0
1487039492 -456351428 0 26 57 0
-501525340 -2025375366 12 1 244216564 0
-155008839 1576530406 0 16 24055 0
838836359 -1602521260 3 15 1 0
198912710 1512572595 0 7 11816973 0
304480907 1446754153 15 12 -1142273246 0
1562361225 -835219094 4 7 1 0
-1379977175 818688557 13 2 -1020213068 0
1081384082 2120138616 7 14 -2122235899 0
2074213715 -1231700718 0 0 -1231700718 0
-1393991153 1549133532 5 16 0 0
1758408944 -1841683719 5 6 0 0
303223407 1631614821 11 11 1934838228 0
-1388729566 85035289 1 1 42517644 0
208185301 -309643148 9 28 201859156 0
-26229203 29384152 14 17 -55613355 0
-1293613386 -846936092 9 18 -2138831196 0
-2034459892 -654065423 4 27 1 0
141731928 144490466 8 15 150913018 0
438904597 1125626632 2 3 0 0
-1568003926 -846782998 13 17 1003749376 0
603695593 1252391548 2 12 0 0
753038035 935861976 12 24 -671088640 0
1469641487 -233184538 7 7 140905488 0
-1495212520 -1874880103 12 17 858914816 0
1378767835 881937553 3 18 1 0
-730250594 292324900 9 26 275251716 0
1315516693 -397890401 12 28 -268435456 0
2146509233 -1960414588 11 29 186094645 0
-320047582 -378286899 6 25 94354159 0
-428238807 -389015267 3 31 0 0
-325082773 1932212986 12 0 1932212986 0
2096207263 1713123754 9 23 1678774666 0
-626717013 1309586275 3 17 0 0
-895509127 1439984571 15 27 1959473598 1
-2049302334 1056413738 3 5 0 0
-1101056989 -1258779184 1 2 -314694796 0
122882317 -1277817487 6 22 -1266350980 0
2035514602 410101818 8 5 2037644538 0
-1636488287 216431278 15 13 -1852919565 0
401840464 -805968017 9 21 133267776 0
-324373404 -1884332926 9 8 -1934994432 0
-1843556364 -1008269168 1 5 -31508412 0
610226457 -300194111 3 9 1 0
859960131 -89200378 2 24 0 0
-1782820531 1055294495 14 17 1456852270 1
-1078900531 1101695433 7 28 4470322 0
871897246 -1561322850 2 12 0 0
203094544 266062690 9 19 203082240 0
560805863 -253404881 1 0 -253404881 0
576720501 -754841368 2 16 0 0
1757444600 887001944 14 6 870442656 0
-706866063 1098307974 4 11 1 0
-258028247 2006214811 6 28 -2029345358 0
946019630 1004636497 11 5 1950656127 0
-1233690659 1922345656 0 22 458 0
-968603577 39472358 8 18 -966898457 0
254936658 974224862 10 11 1229161520 0
-299355345 -1034661003 12 31 -2147483648 0
661083183 -1129100867 2 2 0 0
-1455904143 2035248789 15 16 803814364 1
21844545 801503143 8 27 802027495 0
-84300612 -1941398620 6 21 1991325464 0
1190334883 81126210 7 31 -1190654948 0
908627907 2038223963 2 3 0 0
984321560 926393106 11 5 1910714666 0
74107093 894995308 5 5 0 0
-1210353398 829479409 2 24 1 0
-1792320207 -234428721 3 31 0 0
-2053295782 2116257050 1 7 16533258 0
-1377784704 -2009128501 12 30 -1073741824 0
-1367502718 1114202181 12 7 883958400 0
-1229376341 1632347532 5 24 0 0
1152490656 1206477772 3 3 1 0
1758637971 -2038534943 8 2 -285282317 0
-271648387 35993727 0 26 0 0
279461341 -632623310 14 20 912084651 0
-1605893304 -1596971619 14 20 -8921685 0
-2138369602 -636200191 15 19 -1502169411 0
1143747048 61276773 5 30 0 0
-1551063739 1890413886 15 8 853489671 1
-1497480874 -1356273163 6 23 160868515 0
1325651344 -1597918574 4 13 1 0
809178246 2027788664 1 0 2027788664 0
984929322 -1814840006 14 9 -1495197968 1
545269197 353914014 1 3 44239251 0
314849235 -1733940876 3 23 1 0
1743978940 -432066143 10 8 1311912797 0
-693488387 392090334 6 23 -1040914909 0
-106364192 -1699365755 7 10 71450906 0
132191107 -1487338040 0 17 21420 0
899731125 -339267815 3 2 1 0
679103826 445984566 2 0 0 0
-1162620785 -1769816251 13 28 1342177280 0
-1433005060 581919908 9 6 579207332 0
-1276690190 -1791328747 1 13 -218669 0
-2079157852 -1755510765 0 25 75 0
-2037136127 -1419402351 2 24 1 0
-869319953 417233240 13 20 -1786773504 0
1556235071 988127962 8 14 2129126399 0
-1335689503 -793262731 10 24 -2128952234 0
1895072452 -2127347276 9 5 3145860 0
-1683905259 -295722738 3 19 0 0
1058930314 -494696687 10 8 564233627 0
-1841317432 1708940476 9 16 1841288 0
1502782500 979347749 5 21 0 0
-2128617513 -82618817 4 25 1 0
1551978598 -1049799549 8 16 -571648793 0
1483269350 1427748651 4 22 1 0
1057344663 482661710 0 17 3682 0
38750277 1348734530 5 25 0 0
1422113083 745631642 13 15 -1211301888 0
-1419553579 2022166637 5 17 0 0
-481625207 -31683167 14 15 -449942040 0
-981602226 918307065 11 1 -63295161 0
1037245182 -1661023086 12 24 -1845493760 0
900392060 -1294700158 4 8 1 0
-1399653084 -508720940 6 21 1296004592 0
605285977 1655115366 7 1 -1723330176 0
1517716908 546373710 6 30 2061993442 0
-1651441514 464646925 13 18 -869007360 0
-599287025 2081535917 8 10 -61358161 0
-1225741967 -1360653537 12 10 -1739817984 0
664381264 -1817185288 2 22 0 0
1227399800 1329197243 9 3 1227399224 0
-33014856 1735707006 1 18 6621 0
-1583323865 -1240338063 7 6 1213074056 0
1828522967 1706364894 4 17 1 0
-1033364132 -213932779 1 8 -835675 0
95841270 -865782888 15 24 961624158 0
-89722794 -99140951 7 12 88605952 0
448731560 -1167815924 4 25 1 0
-41050398 1422387406 4 18 1 0
1171046778 -203700954 4 9 1 0
-245225178 701303416 14 18 -946528594 0
-1770291686 -465666820 10 24 2059008790 1
668221207 496928180 7 5 -1071562680 0
245100182 -1185529019 9 26 135414276 0
-1673284678 -69081363 0 8 16507366 0
1335821663 868061321 0 13 105964 0
1640244586 -1943852687 9 22 8544 0
-2092698920 701059710 14 3 1501208666 1
-1426737924 542952358 7 12 1426194433 0
-1710846816 -1980146817 6 25 335534047 0
1860704874 -1779390754 8 28 -475394 0
-597309604 1384378978 7 3 555223169 0
-1855652210 46143769 5 5 0 0
-1977386418 -711678783 1 21 -340 0
-1502823125 -1735060415 15 13 232237290 0
